chr2	220289015	220289313	PRA118
chr15	96283830	96284078	PRA119
chr6	91354220	91354467	PRA120
chr12	16704985	16705168	PRA121
chr2	116606460	116606782	PRA122
chr11	127064075	127064309	PRA123
chr5	37906572	37906931	PRA124
chr7	33633605	33633916	PRA125
chr8	92825140	92825701	PRA126
chr3	159898493	159898821	PRA127
chr9	18448142	18448380	PRA128
chr12	68286895	68287072	PRA129
chr14	83327803	83328067	PRA130
chr18	36062928	36063117	PRA131
chr15	95171480	95171665	PRA132
chr2	16224877	16225057	PRA133
chr4	84922953	84923102	PRA134
chr2	202987965	202988205	PRA135
chr16	52557593	52558226	PRA136
chr2	21676684	21676953	PRA137
chr5	84245268	84245470	PRA138
chrX	138288570	138288881	PRA139
chr6	107964400	107964609	PRA140
chr17	34027689	34027939	PRA141
chr9	78750711	78750903	PRA142
chr1	70080277	70080410	PRA143
chr11	30718513	30718664	PRA144
chr6	98946192	98946671	PRA145
chr7	11765813	11766293	PRA146
chr11	8383717	8384193	PRA147
chr10	34217609	34217783	PRA148
chr17	75778472	75778694	PRA149
chr9	3887140	3887653	PRA150
chr5	92216309	92216451	PRA151
chr16	62083702	62083939	PRA152
chr7	91458027	91458136	PRA153
chr10	64142575	64142721	PRA154
chr15	70140731	70140842	PRA155
chrX	128396767	128396868	PRA156
chr5	144927550	144927713	PRA157
chr4	25823251	25823544	PRA158
chr6	2111510	2111876	PRA159
chr16	78992134	78992416	PRA160
chr18	63172914	63173015	PRA161
chr1	175535112	175535518	PRA162
chr2	44252259	44252551	PRA163
chr13	97274143	97274320	PRA164
chr3	115905297	115905544	PRA165
chr2	80318404	80318560	PRA166
chr14	28599684	28600477	PRA167
chr3	174629632	174629905	PRA168
chr7	114412643	114412965	PRA169
chr2	186588992	186589234	PRA170
chr2	44707105	44707276	PRA171
chr13	85121663	85122003	PRA172
chr15	36263177	36263630	PRA173
chr7	70017615	70017729	PRA174
chr6	122207200	122207444	PRA175
chr4	174420140	174420356	PRA176
chr16	7284771	7285055	PRA177
chr14	88360789	88361061	PRA178
chr5	55972024	55972398	PRA179
chr5	117728603	117728750	PRA180
chr16	48879497	48879658	PRA181
chr6	140398957	140399312	PRA182
chr2	212773117	212773496	PRA183
chr7	51880167	51880373	PRA184
chr1	204900579	204900750	PRA185
chr6	117965821	117966135	PRA186
chr6	761771	762099	PRA187
chr13	104796524	104796780	PRA188
chr3	110659867	110660004	PRA189
chr9	20804547	20804808	PRA190
chr3	68971729	68971912	PRA191
chr19	32380381	32380760	PRA192
chr20	41525541	41525831	PRA193
chr1	217944112	217944690	PRA194
chr6	103991456	103991959	PRA195
chr20	15493511	15493681	PRA196
chr14	97791682	97791804	PRA197
chr6	107989983	107990256	PRA198
chr10	9241847	9242596	PRA199
chr20	12877641	12877897	PRA200
chr2	222048756	222048918	PRA201
chrX	144603873	144604062	PRA202
chr10	106742088	106742276	PRA203
chr21	16066426	16066640	PRA204
chr6	98298529	98299040	PRA205
chr17	65423735	65423936	PRA206
chr14	66386589	66387181	PRA207
chr17	59337678	59338126	PRA208
chr9	11704666	11704754	PRA209
chr8	126888791	126888963	PRA210
chr16	25530501	25530657	PRA211
chr10	122948084	122948306	PRA212
chr3	137020231	137020380	PRA213
chr5	124385667	124385775	PRA214
chr5	91951916	91952132	PRA215
chr18	34049662	34050048	PRA216
chr22	47241184	47241373	PRA217
chr18	49406080	49406383	PRA218
chr5	158635028	158635329	PRA219
chr2	21475295	21475777	PRA220
chr14	33649062	33649291	PRA221
chr13	71800535	71800677	PRA222
chr5	125234632	125235312	PRA223
chr10	73409021	73409144	PRA224
chr14	26099041	26099222	PRA225
chr7	39018150	39018662	PRA226
chr5	76948901	76949050	PRA227
chr16	48722595	48722766	PRA228
chr9	128685134	128685312	PRA229
chr15	88398145	88398317	PRA230
chrX	123598031	123598342	PRA231
chr9	98422022	98422207	PRA232
chr11	79786055	79786290	PRA233
chr16	61549957	61550181	PRA234
chr8	63734637	63734807	PRA235
chr1	49481951	49482115	PRA236
chr15	95448470	95448603	PRA237
chr2	158641915	158642082	PRA238
chr13	53499998	53500334	PRA239
chr12	89743565	89743941	PRA240
chr9	81064629	81064828	PRA241
chr9	119196976	119197180	PRA242
chr1	177009234	177009468	PRA243
chr6	99633920	99634111	PRA244
chr11	47043196	47043420	PRA245
chrX	30519987	30520286	PRA246
chr5	39527254	39527432	PRA247
chr7	154809926	154810265	PRA248
chr11	115086734	115086933	PRA249
chr2	30087740	30087935	PRA250
chr4	116528646	116528751	PRA251
chr8	79044784	79045323	PRA252
chr14	80042294	80042550	PRA253
chr13	101126008	101126524	PRA254
chr15	98145940	98146042	PRA255
chr4	30642010	30642286	PRA256
chr15	78000391	78000532	PRA257
chr4	174656796	174656935	PRA258
chr2	143475857	143476078	PRA259
chr16	62983906	62984264	PRA260
chr10	16705307	16705524	PRA261
chr4	181225269	181225723	PRA262
chr2	49611237	49611357	PRA263
chr5	146312704	146312884	PRA264
chr2	206536851	206537127	PRA265
chr9	80976369	80976502	PRA266
chr18	50095369	50095521	PRA267
chr6	33775673	33775810	PRA268
chr14	73488804	73488958	PRA269
chr3	82842752	82843097	PRA270
chr10	131232877	131233072	PRA271
chr8	60426141	60426435	PRA272
chr3	582064	582406	PRA273
chr4	188386414	188386566	PRA274
chrX	109820601	109821007	PRA275
chr4	152907911	152908078	PRA276
chrX	124654513	124654679	PRA277
chr10	119507602	119507767	PRA278
chr3	70644649	70645023	PRA279
chr2	219933896	219934115	PRA280
chr4	30652938	30653540	PRA281
chr2	45560690	45560886	PRA282
chr11	63924912	63925246	PRA283
chr6	120706877	120707117	PRA284
chr20	38230561	38230972	PRA285
chr6	149557763	149558153	PRA286
chr1	245389034	245389269	PRA287
chrX	133094953	133095487	PRA288
chr10	122169782	122170099	PRA289
chr16	68541826	68542003	PRA290
chrX	106684746	106685048	PRA291
chr2	49444182	49444358	PRA292
chr13	97262916	97263161	PRA293
chr20	58816019	58816177	PRA294
chr13	40661399	40661633	PRA295
chr1	177087437	177087611	PRA296
chr1	95746874	95747329	PRA297
chr16	61105957	61106212	PRA298
chr17	49829434	49829694	PRA299
chr9	8784039	8784297	PRA300
chr11	79171622	79171772	PRA301
chr5	119495735	119495961	PRA302
chr17	49716407	49716681	PRA303
chr11	133142808	133142933	PRA304
chr18	36339183	36339484	PRA305
chr10	10474238	10474501	PRA306
chr4	84715294	84715707	PRA307
chr14	44695072	44695364	PRA308
chr10	106334209	106334741	PRA309
chr3	82106956	82107241	PRA310
chr7	92875129	92875340	PRA311
chr18	30627066	30627252	PRA312
chr13	82546471	82546786	PRA313
chr4	23015827	23015933	PRA314
chr20	38076424	38076636	PRA315
chr5	115784754	115785126	PRA316
chr5	166694417	166694850	PRA317
chr12	119363800	119364010	PRA318
chr3	60544699	60544943	PRA319
chr14	46268792	46269006	PRA320
chr12	43585774	43585921	PRA321
chr8	138551411	138551506	PRA322
chr3	173124422	173124600	PRA323
chr9	80454869	80454997	PRA324
chr2	206000675	206000857	PRA325
chr3	563108	563396	PRA326
chr5	119732999	119733137	PRA327
chr14	37503736	37504441	PRA328
chr13	94361802	94361949	PRA329
chr20	41741819	41742114	PRA330
chr11	39575869	39576030	PRA331
chr5	141098672	141098984	PRA332
chr20	43459995	43460214	PRA333
chr8	94319983	94320356	PRA334
chr11	128346624	128346957	PRA335
chr13	43889753	43889979	PRA336
chr10	120137734	120138097	PRA337
chr4	35807763	35807894	PRA338
chr9	10575944	10576299	PRA339
chrX	123899549	123899998	PRA340
chr5	126238148	126238471	PRA341
chr10	94549772	94549905	PRA342
chr5	142547844	142548094	PRA343
chr17	33235370	33235651	PRA344
chr16	17853328	17853546	PRA345
chr17	69559985	69560198	PRA346
chr7	26764621	26764789	PRA347
chr9	113372575	113372866	PRA348
chr9	14325359	14325644	PRA349
chr6	94554401	94554584	PRA350
chr4	182729075	182729201	PRA351
chrX	40731475	40731706	PRA352
chr3	87695989	87696154	PRA353
chr1	64590698	64591196	PRA354
chr7	15391919	15392272	PRA355
chr8	142963680	142963814	PRA356
chr9	75856003	75856224	PRA357
chr5	155677718	155678007	PRA358
chr2	105031263	105031547	PRA359
chr9	122845389	122845635	PRA360
chr3	84650272	84650444	PRA361
chr6	97836096	97836604	PRA362
chr2	230138115	230138367	PRA363
chr11	8337521	8337800	PRA364
chr5	51061623	51061913	PRA365
chrX	78290262	78290594	PRA366
chr13	97211852	97212282	PRA367
chr18	76190067	76190551	PRA368
chr7	69326487	69326715	PRA369
chr7	15255633	15255889	PRA370
chr2	56490098	56490296	PRA371
chrX	32551918	32552090	PRA372
chr2	12061151	12061457	PRA373
chr2	104823970	104824544	PRA374
chr15	71889266	71889527	PRA375
chr3	76530299	76530447	PRA376
chr9	3646860	3647143	PRA377
chr3	85382626	85382792	PRA378
chr14	61144825	61145054	PRA379
chr1	194534287	194534501	PRA380
chr6	106218171	106218479	PRA381
chr6	126495513	126495624	PRA382
chr1	237207751	237207919	PRA383
chr22	49354866	49355233	PRA384
chr15	67970293	67970522	PRA385
chr13	97461403	97461566	PRA386
chr9	23139978	23140373	PRA387
chr6	47105147	47105388	PRA388
chr14	66574560	66574886	PRA389
chr16	61499507	61499825	PRA390
chr2	83390323	83390530	PRA391
chr3	67750239	67750354	PRA392
chr2	103851799	103851933	PRA393
chr3	1711232	1711505	PRA394
chrX	31441235	31441430	PRA395
chr13	112639312	112639479	PRA396
chr9	118361272	118361411	PRA397
chr2	33930033	33930349	PRA398
chrX	95009502	95009765	PRA399
chr9	16910554	16911030	PRA400
chr2	148222413	148222624	PRA401
chr2	23125072	23125329	PRA402
chr3	140470521	140470692	PRA403
chr3	67948153	67948696	PRA404
chr16	72667680	72668020	PRA405
chr13	66047405	66047618	PRA406
chr2	21721039	21721345	PRA407
chr2	179668967	179669146	PRA408
chr9	25376055	25376354	PRA409
chr6	2148250	2148609	PRA410
chr3	188917997	188918285	PRA411
chr2	49583403	49583679	PRA412
chr9	101850712	101851034	PRA413
chr3	193016310	193016457	PRA414
chrX	128242090	128242253	PRA415
chr5	159978112	159978359	PRA416
chr17	51466790	51466958	PRA417
chr9	24260234	24260534	PRA418
chr8	82985773	82985893	PRA419
chr18	59138930	59139147	PRA420
chr3	1677069	1677467	PRA421
chr8	85298285	85298483	PRA422
chr8	64616628	64617101	PRA423
chr9	104629652	104630035	PRA424
chr1	215846403	215846591	PRA425
chr7	101249296	101249680	PRA426
chr8	116717359	116717571	PRA427
chr6	139969851	139970022	PRA428
chr17	2141703	2142105	PRA429
chr13	64221242	64221375	PRA430
chr2	103467243	103467418	PRA431
chr4	17070759	17070923	PRA432
chr2	100658011	100658202	PRA433
chr18	37967451	37967656	PRA434
chr8	34139244	34139633	PRA435
chr3	70676745	70676868	PRA436
chr13	75411834	75411972	PRA437
chr4	160992089	160992260	PRA438
chr4	153118393	153118620	PRA439
chr21	21946680	21946898	PRA440
chr2	176530702	176530828	PRA441
chrX	31206218	31206399	PRA442
chr1	245320617	245320734	PRA443
chr16	61602751	61603231	PRA444
chr19	33928145	33928535	PRA445
chr5	163511930	163512260	PRA446
chr4	94106503	94106642	PRA447
chr6	50301587	50301686	PRA448
chr10	25017474	25017627	PRA449
chr14	99084560	99084932	PRA450
chr3	2137725	2138157	PRA451
chr15	98459168	98459299	PRA452
chr2	137917312	137917468	PRA453
chr2	172430319	172430657	PRA454
chr9	81483566	81484142	PRA455
chr3	174393847	174393994	PRA456
chr2	237089355	237089520	PRA457
chr9	106347236	106347417	PRA458
chr11	117333214	117333583	PRA459
chr2	206291623	206291833	PRA460
chr14	70319283	70319511	PRA461
chr14	85124267	85124469	PRA462
chr10	83951776	83952132	PRA463
chr8	20676818	20677034	PRA464
chr4	105967459	105967695	PRA465
chrX	136372772	136373020	PRA466
chr11	119547415	119547563	PRA467
chr2	12538254	12538438	PRA468
chr8	130525927	130526183	PRA469
chrX	128252345	128253021	PRA470
chr17	597337	597546	PRA471
chr13	93459716	93459913	PRA472
chr20	8882385	8882538	PRA473
chr4	189371898	189372062	PRA474
chr10	134471350	134472057	PRA475
chr8	114878023	114878220	PRA476
chrX	42101203	42101341	PRA477
chr16	65855149	65855351	PRA478
chr18	73767980	73768122	PRA479
chr10	80334147	80334450	PRA480
chr5	83959344	83959730	PRA481
chr3	13276264	13276381	PRA482
chr1	81283699	81283902	PRA483
chr2	171002630	171002854	PRA484
chr7	96616978	96617274	PRA485
chr15	37177021	37177166	PRA486
chr5	119077508	119078119	PRA487
chr4	65091362	65091506	PRA488
chr3	140103136	140103289	PRA489
chr14	33488419	33489113	PRA490
chr11	111309790	111309991	PRA491
chr8	34031426	34031704	PRA492
chr14	79110960	79111116	PRA493
chr13	60084918	60085394	PRA494
chr18	36619858	36620098	PRA495
chr22	43400516	43400688	PRA496
chr11	133533771	133533927	PRA497
chr11	28597497	28597787	PRA498
chr12	67451529	67451704	PRA499
chr2	162286139	162286320	PRA500
chr6	21148084	21148437	PRA501
chr4	67815772	67816194	PRA502
chr11	35644714	35644994	PRA503
chr6	97817164	97817338	PRA504
chr2	212973922	212974152	PRA505
chr7	113985642	113985835	PRA506
chr10	11077670	11078049	PRA507
chr20	21026209	21026546	PRA508
chr2	76508173	76508319	PRA509
chr13	95480586	95480802	PRA510
chr5	38641161	38641416	PRA511
chr1	7310705	7310825	PRA512
chr5	28312600	28312870	PRA513
chr3	59421950	59422157	PRA514
chr5	169879724	169880066	PRA515
chr3	54834468	54834752	PRA516
chr18	37732893	37733050	PRA517
chr5	52656140	52656477	PRA518
chr9	77992869	77993298	PRA519
chr1	51078130	51078331	PRA520
chr9	2050744	2051141	PRA521
chr11	40715404	40715606	PRA522
chr9	26749665	26750011	PRA523
chrX	132012684	132013075	PRA524
chr18	74071797	74071887	PRA525
chr3	187628086	187628380	PRA526
chr16	54748042	54748503	PRA527
chr14	23840870	23841006	PRA528
chr3	174676525	174676819	PRA529
chr17	35396149	35396318	PRA530
chr13	61846763	61847012	PRA531
chr9	3856422	3856797	PRA532
chr13	94430150	94430396	PRA533
chr7	25280063	25280199	PRA534
chr5	155115647	155115822	PRA535
chr12	72966190	72966441	PRA536
chr1	98623229	98623400	PRA537
chrX	41906833	41907062	PRA538
chr3	190263015	190263327	PRA539
chr11	7435936	7436272	PRA540
chr9	24108899	24109081	PRA541
chr10	10372661	10372817	PRA542
chr1	81373873	81373993	PRA543
chr14	82147741	82148057	PRA544
chr8	51708968	51709145	PRA545
chr3	161591784	161592084	PRA546
chr6	55285687	55286119	PRA547
chr11	115648182	115648522	PRA548
chr6	19976429	19977350	PRA549
chr14	104732791	104732974	PRA550
chr9	82691252	82691732	PRA551
chr22	27210632	27210802	PRA552
chr14	33496342	33496568	PRA553
chr19	31398229	31398702	PRA554
chr18	73333733	73334117	PRA555
chr9	16717946	16718304	PRA556
chrX	30389591	30389861	PRA557
chr10	117775221	117775327	PRA558
chr7	39153869	39154093	PRA559
chr2	80905307	80905508	PRA560
chr8	94299640	94300117	PRA561
chr5	165981552	165981735	PRA562
chr16	80155484	80156013	PRA563
chr5	126398497	126399616	PRA564
chr4	134439212	134439593	PRA565
chr9	18496728	18497018	PRA566
chr13	71533163	71534052	PRA567
chr1	181777911	181778155	PRA568
chr12	72542091	72542227	PRA569
chr3	99375185	99375748	PRA570
chr1	82064452	82064819	PRA571
chr1	88393079	88393389	PRA572
chr3	169183228	169183611	PRA573
chr9	24354034	24354417	PRA574
chr15	96805987	96806186	PRA575
chr3	137583180	137583603	PRA576
chr12	130335918	130336042	PRA577
chr9	32296553	32296824	PRA578
chr5	117901118	117901467	PRA579
chr3	86660938	86661267	PRA580
chr9	109652908	109653098	PRA581
chr2	78801380	78801594	PRA582
chr10	63097900	63098298	PRA583
chr6	101744148	101744422	PRA584
chr3	159012253	159012489	PRA585
chr2	213934108	213934497	PRA586
chr6	18697706	18697957	PRA587
chr15	78964053	78964383	PRA588
chr3	2783398	2783633	PRA589
chr7	147556210	147556510	PRA590
chr9	24114300	24114464	PRA591
chr2	34609951	34610173	PRA592
chr18	72613874	72614606	PRA593
chr8	17475091	17475249	PRA594
chr13	44619366	44619586	PRA595
chr4	81462392	81462551	PRA596
chr4	58555828	58556353	PRA597
chr3	27951920	27952069	PRA598
chr8	28165814	28165966	PRA599
chr6	128509237	128509342	PRA600
chr4	58603835	58603996	PRA601
chr14	38492512	38492773	PRA602
chr7	109504837	109505065	PRA603
chr13	103597740	103598051	PRA604
chr14	66797655	66797852	PRA605
chr11	42071022	42071245	PRA606
chr3	5467965	5468145	PRA607
chr1	188602203	188602416	PRA608
chr9	78873549	78873727	PRA609
chr12	24169314	24169572	PRA610
chr3	4790328	4790561	PRA611
chr4	171425139	171425589	PRA612
chr17	5958064	5958197	PRA613
chr5	109684239	109684350	PRA614
chr13	96978006	96978313	PRA615
chr13	87805708	87805918	PRA616
chr10	77438166	77438608	PRA617
chr16	72201304	72201458	PRA618
chrX	115140187	115140417	PRA619
chr6	50924037	50924376	PRA620
chr18	43014904	43015069	PRA621
chr3	185957096	185957346	PRA622
chr6	120042188	120042455	PRA623
chr1	97391566	97392094	PRA624
chr6	115479955	115480300	PRA625
chr4	171205388	171205766	PRA626
chr5	122493250	122493758	PRA627
chr2	222556948	222557352	PRA628
chr12	42219775	42219988	PRA629
chr2	66913816	66914216	PRA630
chr2	145234673	145235144	PRA631
chr13	97496505	97496758	PRA632
chr3	180952322	180952568	PRA633
chrX	28184930	28185336	PRA634
chr1	63553532	63553789	PRA635
chr9	26219952	26220248	PRA636
chr10	33321794	33321974	PRA637
chr6	43651137	43651335	PRA638
chr5	156058156	156058384	PRA639
chr12	79462003	79462308	PRA640
chr4	93871350	93871504	PRA641
chr5	112602622	112602802	PRA642
chr13	95599769	95599947	PRA643
chr4	175091594	175091763	PRA644
chr13	76739526	76739737	PRA645
chr15	73103776	73104170	PRA646
chr7	104415166	104415359	PRA647
chr11	30952349	30952670	PRA648
chr15	87031311	87031507	PRA649
chr20	15203727	15203910	PRA650
chr14	82447464	82447838	PRA651
chr22	49497313	49497599	PRA652
chr16	64598893	64599122	PRA653
chr18	54067442	54067852	PRA654
chr3	157611833	157612086	PRA655
chr20	37712525	37712777	PRA656
chr5	9694020	9694163	PRA657
chr14	33417985	33418104	PRA658
chr6	22117981	22118241	PRA659
chr12	60916499	60916754	PRA660
chr21	15706225	15706497	PRA661
chr6	2415513	2415639	PRA662
chr1	102133323	102133549	PRA663
chr2	181325445	181325674	PRA664
chr4	99642385	99642689	PRA665
chr3	60975412	60975671	PRA666
chr8	121641683	121641859	PRA667
chr3	174438551	174438808	PRA668
chr2	105158357	105158695	PRA669
chr10	77814087	77814528	PRA670
chr5	132700216	132700493	PRA671
chr4	130342362	130342587	PRA672
chr12	114467996	114468201	PRA673
chr12	114318972	114319168	PRA674
chr9	10542241	10542390	PRA675
chrX	121796344	121796559	PRA676
chr15	36025879	36026098	PRA677
chr12	72816138	72816382	PRA678
chr5	4490158	4490379	PRA679
chrX	136106444	136106578	PRA680
chr8	100886315	100886546	PRA681
chr16	73573697	73573817	PRA682
chr2	105879181	105879521	PRA683
chr11	19806923	19807205	PRA684
chr12	108342254	108342429	PRA685
chr2	201038051	201038500	PRA686
chr4	14619712	14619867	PRA687
chr11	37018052	37018362	PRA688
chr4	36018339	36018482	PRA689
chr3	70019900	70020153	PRA690
chr4	138082494	138082653	PRA691
chr8	66242492	66242795	PRA692
chr17	47554963	47555420	PRA693
chr12	54197067	54197251	PRA694
chr20	53493401	53493695	PRA695
chr15	49148747	49148912	PRA696
chr2	222791098	222791312	PRA697
chr11	115155689	115155898	PRA698
chr6	72504551	72504756	PRA699
chr17	31643628	31644030	PRA700
chr8	13025968	13026093	PRA701
chr1	177864916	177865481	PRA702
chr1	81494086	81494421	PRA703
chr5	106814201	106814349	PRA704
chr16	8483315	8483597	PRA705
chr3	19007900	19008059	PRA706
chr3	184069290	184069608	PRA707
chr6	35564369	35564646	PRA708
chr8	40758546	40758744	PRA709
chr4	79913710	79913910	PRA710
chr2	72077011	72077260	PRA711
chr4	169664823	169665087	PRA712
chr4	35825849	35826299	PRA713
chr16	68988894	68989216	PRA714
chr20	8965545	8965731	PRA715
chr6	51910324	51910556	PRA716
chr12	24392352	24392660	PRA717
chr2	167977940	167978231	PRA718
chr2	176433901	176434093	PRA719
chr9	120295878	120296086	PRA720
chr11	96831551	96831919	PRA721
chr3	117477287	117477668	PRA722
chr14	61690190	61690717	PRA723
chr9	109346097	109346264	PRA724
chr5	94057197	94057395	PRA725
chr13	97319534	97319860	PRA726
chr5	166870829	166871043	PRA727
chr8	138215259	138215581	PRA728
chr11	80532243	80532449	PRA729
chr9	81090867	81091041	PRA730
chr4	165052328	165052504	PRA731
chr4	137239308	137239666	PRA732
chr11	79721862	79722219	PRA733
chr3	77036140	77036479	PRA734
chr1	11507933	11508064	PRA735
chr6	9425865	9426145	PRA736
chr1	65015854	65016150	PRA737
chr3	60925761	60926062	PRA738
chr7	132099657	132100019	PRA739
chr4	173578517	173578627	PRA740
chr5	125312218	125312658	PRA741
chr3	76414537	76414978	PRA742
chr2	215453325	215453543	PRA743
chr2	21981021	21981342	PRA744
chr13	67824370	67824587	PRA745
chr11	83422394	83422586	PRA746
chr2	173251452	173251695	PRA747
chr1	61710908	61711108	PRA748
chr3	54383358	54383647	PRA749
chr7	113704518	113704644	PRA750
chr20	8149635	8149822	PRA751
chr3	139493545	139493843	PRA752
chr5	30856167	30856292	PRA753
chr16	51053172	51053411	PRA754
chr3	166182826	166183119	PRA755
chr16	78218430	78218683	PRA756
chr4	182720642	182720724	PRA757
chr11	47091837	47091966	PRA758
chr11	109403875	109404155	PRA759
chr2	181186468	181186808	PRA760
chr18	52745792	52745943	PRA761
chr6	100904211	100905025	PRA762
chr13	106946998	106947126	PRA763
chr5	132803502	132803716	PRA764
chr3	114272938	114273302	PRA765
chr5	164461698	164461867	PRA766
chr7	34891157	34891328	PRA767
chr14	92764238	92764514	PRA768
chr11	3853076	3853272	PRA769
chr18	36685136	36685493	PRA770
chr14	49988758	49988936	PRA771
chr17	63435100	63435484	PRA772
chr4	130284088	130284451	PRA773
chr11	91579774	91580037	PRA774
chr11	100447375	100447660	PRA775
chr14	49439679	49439944	PRA776
chr18	48968445	48968669	PRA777
chr3	34553663	34553827	PRA778
chrX	124173585	124173914	PRA779
chr14	34652755	34652982	PRA780
chr10	100605545	100605708	PRA781
chr7	115341282	115341359	PRA782
chr14	48843159	48843565	PRA783
chr17	10883019	10883236	PRA784
chr5	164259465	164260238	PRA785
chr18	5964449	5964661	PRA786
chr3	114246892	114247124	PRA787
chr8	67304344	67304490	PRA788
chr5	94027114	94027253	PRA789
chr11	110951765	110952083	PRA790
chr2	21676287	21676679	PRA791
chr9	13506848	13507044	PRA792
chr8	35523890	35524154	PRA793
chr13	60692168	60692360	PRA794
chr16	52602921	52603255	PRA795
chr6	2559644	2559770	PRA796
chr6	48086870	48087017	PRA797
chr1	216356771	216357293	PRA798
chr15	61816761	61817060	PRA799
chr2	77829326	77829624	PRA800
chr14	26642930	26643602	PRA801
chr9	110417847	110418086	PRA802
chr3	55292492	55292739	PRA803
chr10	77549472	77549614	PRA804
chr8	122796775	122797067	PRA805
chr2	100765546	100765724	PRA806
chr17	38799124	38799550	PRA807
chr20	11109526	11109672	PRA808
chrX	18445467	18445744	PRA809
chr3	15563358	15563542	PRA810
chr2	8012025	8012161	PRA811
chr7	21866559	21867022	PRA812
chr4	58229348	58229730	PRA813
chr21	30930720	30930940	PRA814
chr2	126292758	126292859	PRA815
chr8	136628657	136628906	PRA816
chr12	72611429	72611630	PRA817
chr4	135020724	135020857	PRA818
chr7	89444996	89445206	PRA819
chr5	115994678	115994958	PRA820
chr4	97676822	97677078	PRA821
chrX	23318845	23319245	PRA822
chr2	192742612	192742818	PRA823
chr1	106895326	106895640	PRA824
