chr13	19526878	19527035	ANC378
chr14	21190384	21191218	ANC379
chr19	21833910	21834130	ANC380
chr19	23310586	23311395	ANC381
chr2	112141904	112142571	ANC382
chr4	83049751	83050502	ANC383
chr5	95105069	95105370	ANC384
chrX	48952707	48952845	ANC385
chr1	107219174	107219474	ANC386
chr10	30650018	30650246	ANC387
chr10	7114637	7114789	ANC388
chr11	132809710	132809996	ANC389
chr11	32128760	32129195	ANC390
chr12	19461372	19461698	ANC391
chr13	97211856	97212249	ANC392
chr15	92721323	92721635	ANC393
chr15	96952808	96953009	ANC394
chr16	54162238	54162775	ANC395
chr17	2141663	2142087	ANC396
chr18	49139011	49139414	ANC397
chr2	222909209	222909716	ANC398
chr2	50281694	50282858	ANC399
chr3	1711231	1711537	ANC400
chr4	145793614	145794010	ANC401
chr4	178272898	178273285	ANC402
chr4	84715281	84715709	ANC403
chr5	4773850	4774412	ANC404
chr5	9020325	9020737	ANC405
chr6	154897442	154898217	ANC406
chr6	163149060	163149162	ANC407
chr8	30642538	30643078	ANC408
chr8	47502953	47503058	ANC409
chr8	51499211	51499804	ANC410
chr9	16717947	16718300	ANC411
chr9	3886993	3887381	ANC412
chr15	22777687	22777817	ANC413
chr1	27309617	27309945	ANC414
chr12	120848336	120848837	ANC415
chr13	66190908	66191217	ANC416
chr16	34338427	34338660	ANC417
chr16	89459369	89460120	ANC418
chr2	21475216	21475744	ANC419
chr3	21801560	21801901	ANC420
chr3	81893661	81894510	ANC421
chr3	87606598	87607157	ANC422
chr4	182271922	182272882	ANC423
chr11	50114819	50114945	ANC424
chr15	22570713	22570831	ANC425
chr2	132680938	132681047	ANC426
chr2	88189830	88190129	ANC427
chr7	128172311	128172496	ANC428
chrX	3285387	3285507	ANC429
chr1	101490453	101490621	ANC430
chr1	101620929	101621050	ANC431
chr1	10588930	10589267	ANC432
chr1	105537114	105537278	ANC433
chr1	120139471	120139726	ANC434
chr1	144340516	144340754	ANC435
chr1	146136363	146136465	ANC436
chr1	149576471	149576706	ANC437
chr1	158145111	158145257	ANC438
chr1	163207616	163207928	ANC439
chr1	170612084	170612280	ANC440
chr1	170717505	170717867	ANC441
chr1	172193556	172193835	ANC442
chr1	175722739	175722898	ANC443
chr1	177009313	177009502	ANC444
chr1	177087446	177087640	ANC445
chr1	177580823	177581149	ANC446
chr1	178363595	178363891	ANC447
chr1	192111617	192111727	ANC448
chr1	195873029	195873226	ANC449
chr1	200284035	200284638	ANC450
chr1	202664608	202664793	ANC451
chr1	20713360	20713539	ANC452
chr1	210436018	210436248	ANC453
chr1	212253113	212253453	ANC454
chr1	213759461	213759974	ANC455
chr1	214202295	214202547	ANC456
chr1	216885960	216886546	ANC457
chr1	217227958	217228105	ANC458
chr1	217633637	217633841	ANC459
chr1	218030542	218030819	ANC460
chr1	218392866	218393180	ANC461
chr1	218428301	218428846	ANC462
chr1	231674967	231675300	ANC463
chr1	243216422	243216810	ANC464
chr1	243364665	243364776	ANC465
chr1	247348197	247348325	ANC466
chr1	30822827	30822972	ANC467
chr1	37392819	37393061	ANC468
chr1	38454639	38454995	ANC469
chr1	43279007	43279219	ANC470
chr1	44485147	44485404	ANC471
chr1	44902152	44902427	ANC472
chr1	45097595	45097759	ANC473
chr1	48965147	48965550	ANC474
chr1	51162457	51162883	ANC475
chr1	56204189	56204491	ANC476
chr1	57647053	57647234	ANC477
chr1	57719454	57719857	ANC478
chr1	58124925	58125112	ANC479
chr1	61637623	61637898	ANC480
chr1	61989781	61990098	ANC481
chr1	64254385	64254693	ANC482
chr1	65543192	65543318	ANC483
chr1	71662614	71663043	ANC484
chr1	72253981	72254260	ANC485
chr1	72879558	72879884	ANC486
chr1	74534555	74534670	ANC487
chr1	75160269	75160478	ANC488
chr1	80919103	80919231	ANC489
chr1	81669024	81669153	ANC490
chr1	83231086	83231270	ANC491
chr1	84211470	84211971	ANC492
chr1	88624258	88624624	ANC493
chr1	88927378	88928363	ANC494
chr1	91286398	91286754	ANC495
chr1	95732748	95732962	ANC496
chr1	95746881	95747051	ANC497
chr1	96399440	96399879	ANC498
chr1	96960769	96961029	ANC499
chr10	10085012	10085245	ANC500
chr10	103726653	103726763	ANC501
chr10	115059144	115059319	ANC502
chr10	117636353	117636594	ANC503
chr10	119803249	119803548	ANC504
chr10	120175321	120175525	ANC505
chr10	125156057	125156397	ANC506
chr10	125273687	125273852	ANC507
chr10	130982058	130982281	ANC508
chr10	131232904	131233061	ANC509
chr10	131560944	131561518	ANC510
chr10	131754168	131754688	ANC511
chr10	14233546	14233781	ANC512
chr10	1709764	1709899	ANC513
chr10	20999099	20999307	ANC514
chr10	2117487	2117687	ANC515
chr10	36238420	36239039	ANC516
chr10	51117657	51118044	ANC517
chr10	64142576	64142747	ANC518
chr10	6772058	6772220	ANC519
chr10	68947956	68948176	ANC520
chr10	6899801	6899948	ANC521
chr10	70013312	70013568	ANC522
chr10	6930626	6930779	ANC523
chr10	75208690	75208798	ANC524
chr10	77185788	77185984	ANC525
chr10	77438354	77438599	ANC526
chr10	77483346	77484229	ANC527
chr10	8164895	8165324	ANC528
chr10	92401913	92402099	ANC529
chr10	97948774	97949551	ANC530
chr10	98381190	98381361	ANC531
chr11	10342686	10343041	ANC532
chr11	109403884	109404102	ANC533
chr11	112781754	112782166	ANC534
chr11	114014953	114015219	ANC535
chr11	115214219	115214401	ANC536
chr11	115350216	115350506	ANC537
chr11	121801206	121801409	ANC538
chr11	126784915	126785177	ANC539
chr11	131667538	131667805	ANC540
chr11	131667829	131668040	ANC541
chr11	131681355	131681825	ANC542
chr11	133810891	133811164	ANC543
chr11	14128627	14129007	ANC544
chr11	15522865	15523490	ANC545
chr11	16133871	16134319	ANC546
chr11	16423720	16424159	ANC547
chr11	22492991	22493295	ANC548
chr11	22513317	22513656	ANC549
chr11	28139147	28139520	ANC550
chr11	30718521	30718672	ANC551
chr11	31268253	31268629	ANC552
chr11	31686452	31686846	ANC553
chr11	34764291	34764409	ANC554
chr11	35896200	35896534	ANC555
chr11	36101849	36101983	ANC556
chr11	38536109	38536301	ANC557
chr11	39575872	39576030	ANC558
chr11	42576008	42576123	ANC559
chr11	42618379	42618711	ANC560
chr11	44436409	44436909	ANC561
chr11	49339511	49339657	ANC562
chr11	508178	508761	ANC563
chr11	74630631	74631010	ANC564
chr11	8378650	8378863	ANC565
chr11	87462477	87462729	ANC566
chr11	89231856	89232323	ANC567
chr11	92340691	92340857	ANC568
chr11	95015617	95015966	ANC569
chr11	96028302	96028500	ANC570
chr11	96831643	96831827	ANC571
chr12	108357458	108357653	ANC572
chr12	113581892	113582270	ANC573
chr12	115299960	115300196	ANC574
chr12	119363809	119364006	ANC575
chr12	12472949	12473205	ANC576
chr12	133702061	133702445	ANC577
chr12	16125151	16125330	ANC578
chr12	16236954	16237124	ANC579
chr12	17583262	17583696	ANC580
chr12	23138955	23139506	ANC581
chr12	23343161	23344184	ANC582
chr12	24034426	24034805	ANC583
chr12	24382927	24383330	ANC584
chr12	31030298	31030498	ANC585
chr12	41981597	41981748	ANC586
chr12	43390585	43390843	ANC587
chr12	45188653	45188948	ANC588
chr12	48152928	48153096	ANC589
chr12	64790517	64790717	ANC590
chr12	72374304	72374657	ANC591
chr12	72396925	72397242	ANC592
chr12	72627909	72628195	ANC593
chr12	73671701	73671911	ANC594
chr12	86984560	86984795	ANC595
chr12	90460124	90460301	ANC596
chr12	91997535	91997881	ANC597
chr12	92562152	92562604	ANC598
chr12	94928969	94929081	ANC599
chr12	97507506	97507651	ANC600
chr12	97931252	97931624	ANC601
chr12	9961715	9961877	ANC602
chr13	103900890	103901280	ANC603
chr13	104342386	104342811	ANC604
chr13	105465054	105465196	ANC605
chr13	105655822	105656054	ANC606
chr13	105669785	105670193	ANC607
chr13	106836188	106836335	ANC608
chr13	107275480	107275722	ANC609
chr13	21522089	21522425	ANC610
chr13	32180033	32180170	ANC611
chr13	34644292	34644527	ANC612
chr13	42281055	42281163	ANC613
chr13	43809281	43809522	ANC614
chr13	43889748	43890052	ANC615
chr13	49000892	49001249	ANC616
chr13	53837375	53837633	ANC617
chr13	54399706	54400024	ANC618
chr13	56506713	56507012	ANC619
chr13	59220092	59220222	ANC620
chr13	63665795	63666134	ANC621
chr13	65031235	65031516	ANC622
chr13	68011425	68011710	ANC623
chr13	68080424	68080643	ANC624
chr13	69948245	69948439	ANC625
chr13	71132964	71133156	ANC626
chr13	72818601	72819273	ANC627
chr13	73085346	73085679	ANC628
chr13	74879898	74880324	ANC629
chr13	75254027	75254488	ANC630
chr13	79121232	79121771	ANC631
chr13	80422379	80422598	ANC632
chr13	84264323	84264479	ANC633
chr13	88759783	88759986	ANC634
chr13	91847876	91848164	ANC635
chr13	92972675	92972853	ANC636
chr13	94506194	94506390	ANC637
chr13	95480619	95480769	ANC638
chr13	95600140	95600795	ANC639
chr13	97262883	97263265	ANC640
chr13	97422090	97422436	ANC641
chr13	97496516	97496657	ANC642
chr13	97712817	97713125	ANC643
chr13	99842842	99843029	ANC644
chr14	103194302	103194418	ANC645
chr14	22989334	22989546	ANC646
chr14	24476271	24476413	ANC647
chr14	27295002	27295205	ANC648
chr14	28309461	28310017	ANC649
chr14	30265195	30265539	ANC650
chr14	31880036	31880274	ANC651
chr14	33197172	33197384	ANC652
chr14	33496341	33496595	ANC653
chr14	33710550	33711235	ANC654
chr14	34080969	34081176	ANC655
chr14	34161492	34161808	ANC656
chr14	34179176	34179449	ANC657
chr14	36550251	36550390	ANC658
chr14	36557506	36557952	ANC659
chr14	37374831	37375087	ANC660
chr14	37383857	37384173	ANC661
chr14	40133273	40133498	ANC662
chr14	40375266	40375575	ANC663
chr14	40733578	40733766	ANC664
chr14	40789727	40789963	ANC665
chr14	48843162	48843441	ANC666
chr14	48851258	48851467	ANC667
chr14	54008724	54009000	ANC668
chr14	54348043	54348390	ANC669
chr14	69089620	69089756	ANC670
chr14	73430372	73430609	ANC671
chr14	79760173	79760406	ANC672
chr14	79918523	79918835	ANC673
chr14	79959419	79959599	ANC674
chr14	82072143	82072592	ANC675
chr14	83550878	83551071	ANC676
chr14	83595470	83595703	ANC677
chr14	88360813	88360977	ANC678
chr14	89961414	89961610	ANC679
chr14	97553685	97553796	ANC680
chr14	98575088	98575579	ANC681
chr14	99071631	99071888	ANC682
chr14	99692869	99693036	ANC683
chr15	20721491	20721697	ANC684
chr15	30857828	30858053	ANC685
chr15	32862523	32862673	ANC686
chr15	33234095	33234291	ANC687
chr15	35504139	35504419	ANC688
chr15	35666102	35666485	ANC689
chr15	35813893	35814609	ANC690
chr15	36049431	36049961	ANC691
chr15	36594472	36594817	ANC692
chr15	36738533	36738694	ANC693
chr15	36889022	36889512	ANC694
chr15	36967612	36968013	ANC695
chr15	37200424	37200588	ANC696
chr15	38063708	38064091	ANC697
chr15	38105615	38106088	ANC698
chr15	42393606	42393734	ANC699
chr15	46392261	46392425	ANC700
chr15	58775837	58775938	ANC701
chr15	60033321	60033500	ANC702
chr15	60446677	60446895	ANC703
chr15	61935992	61936287	ANC704
chr15	61979659	61979996	ANC705
chr15	66530131	66530353	ANC706
chr15	69436128	69436343	ANC707
chr15	70546710	70547014	ANC708
chr15	72513501	72513664	ANC709
chr15	73290539	73290722	ANC710
chr15	76764437	76764818	ANC711
chr15	86925692	86925850	ANC712
chr15	87025326	87025619	ANC713
chr15	92302513	92302681	ANC714
chr15	96805987	96806141	ANC715
chr15	97092382	97092821	ANC716
chr15	98196119	98196246	ANC717
chr15	100511601	100511853	ANC718
chr16	16538004	16538311	ANC719
chr16	17853330	17853462	ANC720
chr16	18025366	18025531	ANC721
chr16	25847645	25848116	ANC722
chr16	48368381	48368543	ANC723
chr16	51101635	51101753	ANC724
chr16	51136465	51136682	ANC725
chr16	54260361	54260860	ANC726
chr16	5561884	5562062	ANC727
chr16	59178444	59178638	ANC728
chr16	61598492	61598646	ANC729
chr16	6098589	6098706	ANC730
chr16	62734554	62734960	ANC731
chr16	62943298	62943793	ANC732
chr16	63167093	63167486	ANC733
chr16	64015392	64015780	ANC734
chr16	65178840	65179196	ANC735
chr16	65257692	65257877	ANC736
chr16	6496984	6497231	ANC737
chr16	68541828	68542008	ANC738
chr16	7161102	7161343	ANC739
chr16	72645923	72646109	ANC740
chr16	72667680	72668019	ANC741
chr16	73657246	73657645	ANC742
chr16	77019154	77019345	ANC743
chr16	77127332	77127484	ANC744
chr16	79056323	79056601	ANC745
chr16	79336499	79336700	ANC746
chr16	79934248	79934397	ANC747
chr16	80308387	80308509	ANC748
chr16	80319990	80320208	ANC749
chr16	8030037	8030429	ANC750
chr16	82533224	82533547	ANC751
chr16	89647507	89647643	ANC752
chr17	20642792	20643282	ANC753
chr17	33235489	33235628	ANC754
chr17	33920184	33920461	ANC755
chr17	35396141	35396319	ANC756
chr17	40620289	40620465	ANC757
chr17	46409923	46410129	ANC758
chr17	50251770	50251977	ANC759
chr17	51649299	51649581	ANC760
chr17	52481374	52481547	ANC761
chr17	52538504	52538705	ANC762
chr17	55675589	55675881	ANC763
chr17	58077374	58077529	ANC764
chr17	59337689	59338117	ANC765
chr17	59444466	59444814	ANC766
chr17	60316103	60316255	ANC767
chr17	60318847	60319008	ANC768
chr17	6004	6172	ANC769
chr17	63534630	63534912	ANC770
chr17	68698507	68698769	ANC771
chr17	69677401	69677728	ANC772
chr17	71159174	71159467	ANC773
chr17	77924863	77925031	ANC774
chr17	9350158	9350561	ANC775
chr17	9756232	9756625	ANC776
chr18	1094514	1094719	ANC777
chr18	18902371	18902584	ANC778
chr18	22622917	22623065	ANC779
chr18	22728041	22728380	ANC780
chr18	22873794	22874107	ANC781
chr18	23458460	23458831	ANC782
chr18	23915443	23916424	ANC783
chr18	27909022	27909128	ANC784
chr18	35564574	35565238	ANC785
chr18	36891317	36891978	ANC786
chr18	37254904	37255258	ANC787
chr18	37585377	37585728	ANC788
chr18	37940589	37940888	ANC789
chr18	38012221	38012434	ANC790
chr18	38291749	38291913	ANC791
chr18	39459640	39459781	ANC792
chr18	39711324	39711615	ANC793
chr18	41605311	41605582	ANC794
chr18	41766151	41766417	ANC795
chr18	42871845	42872636	ANC796
chr18	44929828	44930068	ANC797
chr18	59138921	59139147	ANC798
chr18	63331788	63332125	ANC799
chr18	64330021	64330302	ANC800
chr18	6363016	6363119	ANC801
chr18	68545407	68545636	ANC802
chr18	69333197	69333309	ANC803
chr18	69663153	69663531	ANC804
chr18	72872900	72873230	ANC805
chr18	76008052	76008235	ANC806
chr18	76532348	76532585	ANC807
chr18	904177	904537	ANC808
chr19	21213677	21213981	ANC809
chr19	22269071	22269400	ANC810
chr19	28892043	28892290	ANC811
chr19	29352648	29352841	ANC812
chr19	31912411	31912806	ANC813
chr19	32263617	32263881	ANC814
chr19	32560820	32561108	ANC815
chr19	37247184	37247398	ANC816
chr2	103467263	103467414	ANC817
chr2	105031268	105031550	ANC818
chr2	105879338	105879521	ANC819
chr2	107768398	107768549	ANC820
chr2	109040187	109040349	ANC821
chr2	110622266	110622503	ANC822
chr2	111264156	111264394	ANC823
chr2	112141310	112141511	ANC824
